CHR,POS,gene_code,GENE,FUNCTION,NOTES,,,,,,,,
chr4,233157,YDL128W,VCX1 - Vacuolar membrane antiporter with Ca2+/H+ and K+/H+ exchange activity,involved in control of cytosolic Ca2+ and K+ concentrations; has similarity to sodium/calcium exchangers,including the bovine Na+/Ca2+,K+ antiporter,,,,,,,
chr4,233168,YDL128W,VCX1 - Vacuolar membrane antiporter with Ca2+/H+ and K+/H+ exchange activity,involved in control of cytosolic Ca2+ and K+ concentrations; has similarity to sodium/calcium exchangers,including the bovine Na+/Ca2+,K+ antiporter,,,,,,,
chr4,233180,YDL128W,VCX1 - Vacuolar membrane antiporter with Ca2+/H+ and K+/H+ exchange activity,involved in control of cytosolic Ca2+ and K+ concentrations; has similarity to sodium/calcium exchangers,including the bovine Na+/Ca2+,K+ antiporter,,,,,,,
chr4,249010,YDL117W,CYK3 - SH3-domain protein located in the mother-bud neck and the cytokinetic actin ring; mutant phenotype and genetic interactions suggest a role in cytokinesis,,,,,,,,,,
chr4,26389,NAG,NAG,,,,,,,,,,
chr4,269200,YDL107W,MSS2 - Peripherally bound inner membrane protein of the mitochondrial matrix involved in membrane insertion of C-terminus of Cox2p,interacts genetically and physically with Cox18p,,,,,,,,,
chr4,269955,YDL107W,MSS2 - Peripherally bound inner membrane protein of the mitochondrial matrix involved in membrane insertion of C-terminus of Cox2p,interacts genetically and physically with Cox18p,,,,,,,,,
chr4,273879,YDL104C,QRI7 - Highly conserved mitochondrial protein,essential for t6A modification of mitochondrial tRNAs that decode ANN codons; similar to Kae1p and E. coli YgjD,both of which are also required for tRNA t6A modification,,,,,,,,
chr4,277623,YDL102W,POL3 - Catalytic subunit of DNA polymerase delta; required for chromosomal DNA replication during mitosis and meiosis, intragenic recombination, repair of double strand DNA breaks, and DNA replication during nucleotide excision repair (NER),,,,,,,
chr4,2778,YDL248W,COS7 - Protein of unknown function,member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies,,,,,,,
chr4,2902,YDL248W,COS7 - Protein of unknown function,member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies,,,,,,,
chr4,2920,YDL248W,COS7 - Protein of unknown function,member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies,,,,,,,
chr4,305733,YDL084W,SUB2 - Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56,,,,,,,,,,
chr4,329,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,329143,YDL073W,- Putative protein of unknown function; YDL073W is not an essential gene,,,,,,,,,,
chr4,334907,YDL066W,IDP1 - Mitochondrial NADP-specific isocitrate dehydrogenase, catalyzes the oxidation of isocitrate to alpha-ketoglutarate; not required for mitochondrial respiration and may function to divert alpha-ketoglutarate to biosynthetic processes,,,,,,,,,
chr4,348,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,359447,NAG,NAG,,,,,,,,,,
chr4,359781,NAG,NAG,,,,,,,,,,
chr4,360,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,362,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,369243,NAG,NAG,,,,,,,,,,
chr4,369253,NAG,NAG,,,,,,,,,,
chr4,369257,NAG,NAG,,,,,,,,,,
chr4,383548,YDL039C,PRM7 - Pheromone-regulated protein,predicted to have one transmembrane segment; promoter contains Gcn4p binding elements,,,,,,,,,
chr4,383557,YDL039C,PRM7 - Pheromone-regulated protein,predicted to have one transmembrane segment; promoter contains Gcn4p binding elements,,,,,,,,,
chr4,383561,YDL039C,PRM7 - Pheromone-regulated protein,predicted to have one transmembrane segment; promoter contains Gcn4p binding elements,,,,,,,,,
chr4,383566,YDL039C,PRM7 - Pheromone-regulated protein,predicted to have one transmembrane segment; promoter contains Gcn4p binding elements,,,,,,,,,
chr4,383567,YDL039C,PRM7 - Pheromone-regulated protein,predicted to have one transmembrane segment; promoter contains Gcn4p binding elements,,,,,,,,,
chr4,383570,YDL039C,PRM7 - Pheromone-regulated protein,predicted to have one transmembrane segment; promoter contains Gcn4p binding elements,,,,,,,,,
chr4,384189,NAG,NAG,,,,,,,,,,
chr4,384191,NAG,NAG,,,,,,,,,,
chr4,384197,NAG,NAG,,,,,,,,,,
chr4,384221,NAG,NAG,,,,,,,,,,
chr4,384223,NAG,NAG,,,,,,,,,,
chr4,384226,NAG,NAG,,,,,,,,,,
chr4,384256,NAG,NAG,,,,,,,,,,
chr4,384257,NAG,NAG,,,,,,,,,,
chr4,384262,NAG,NAG,,,,,,,,,,
chr4,384290,NAG,NAG,,,,,,,,,,
chr4,384303,NAG,NAG,,,,,,,,,,
chr4,384347,NAG,NAG,,,,,,,,,,
chr4,384349,NAG,NAG,,,,,,,,,,
chr4,384885,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384899,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384900,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384913,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384922,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384924,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384927,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384929,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384930,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,384931,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,385114,YDL037C,BSC1 - Protein of unconfirmed function,similar to cell surface flocculin Muc1p; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression,,,,,,,,,
chr4,394,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,395,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,396323,YDL031W,DBP10 - Putative ATP-dependent RNA helicase of the DEAD-box protein family,constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis,,,,,,,,,
chr4,412,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,4142,NAG,NAG,,,,,,,,,,
chr4,417674,YDL019C,OSH2 - Member of an oxysterol-binding protein family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability,,,,,,,,,
chr4,426,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,436194,NAG,NAG,,,,,,,,,,
chr4,43879,NAG,NAG,,,,,,,,,,
chr4,451,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,454,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,454818,YDR003W-A, - Putative protein of unknown function; identified by expression profiling and mass spectrometry,,,,,,,,,,
chr4,46589,YDL227C,HO - Site-specific endonuclease required for gene conversion at the MAT locus (homothallic switching) through the generation of a ds DNA break; expression restricted to mother cells in late G1 as controlled by Swi4p-Swi6p,Swi5p and Ash1p,,,,,,,,,
chr4,470577,NAG,NAG,,,,,,,,,,
chr4,472492,YDR012W,RPL4B - Protein component of the large (60S) ribosomal subunit,nearly identical to Rpl4Ap and has similarity to E. coli L4 and rat L4 ribosomal proteins,,,,,,,,,
chr4,483,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,489,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,493,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,494,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,495,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,497487,NAG,NAG,,,,,,,,,,
chr4,498,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,504,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,516,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,519,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,522083,YDR035W,ARO3 - 3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase, catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by phenylalanine or high concentration of tyrosine or tryptophan,,,,,,,,,
chr4,527743,YDR038C,ENA5 - Protein with similarity to P-type ATPase sodium pumps, member of the Na+ efflux ATPase family,,,,,,,,,
chr4,527797,YDR038C,ENA5 - Protein with similarity to P-type ATPase sodium pumps, member of the Na+ efflux ATPase family,,,,,,,,,
chr4,527831,YDR038C,ENA5 - Protein with similarity to P-type ATPase sodium pumps, member of the Na+ efflux ATPase family,,,,,,,,,
chr4,527851,YDR038C,ENA5 - Protein with similarity to P-type ATPase sodium pumps, member of the Na+ efflux ATPase family,,,,,,,,,
chr4,529,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,530,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,560,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,565,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,58214,YDL223C,HBT1 - Substrate of the Hub1p ubiquitin-like protein that localizes to the shmoo tip (mating projection); mutants are defective for mating projection formation,thereby implicating Hbt1p in polarized cell morphogenesis,,,,,,,,,
chr4,584875,NAG,NAG,,,,,,,,,,
chr4,587104,YDR069C,DOA4 - Ubiquitin isopeptidase, required for recycling ubiquitin from proteasome-bound ubiquitinated intermediates, acts at the late endosome/prevacuolar compartment to recover ubiquitin from ubiquitinated membrane proteins en route to the vacuole,,,,,,,,
chr4,622165,YDR089W, - Protein of unknown function; deletion confers resistance to Nickel,,,,,,,,,,
chr4,622197,YDR089W, - Protein of unknown function; deletion confers resistance to Nickel,,,,,,,,,,
chr4,622611,YDR089W, - Protein of unknown function; deletion confers resistance to Nickel,,,,,,,,,,
chr4,624684,YDR089W, - Protein of unknown function; deletion confers resistance to Nickel,,,,,,,,,,
chr4,645433,NAG,NAG,,,,,,,,,,
chr4,646833,YDR098C-B, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr4,646899,YDR098C-B, - Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes,,,,,,,
chr4,651376,YDRCTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr4,651409,YDRCTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr4,651419,YDRCTy1-1, - Long Terminal Repeat (LTR) retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats,,,,,,,,
chr4,653334,NAG,NAG,,,,,,,,,,
chr4,660940,YDR103W,STE5 - Pheromone-response scaffold protein that controls the mating decision; binds Ste11p,Ste7p,and Fus3p kinases,forming a MAPK cascade complex that interacts with the plasma membrane and Ste4p-Ste18p; allosteric activator of Fus3p,,,,,,,
chr4,668299,YDRWsigma2,- Ty3 LTR,,,,,,,,,,
chr4,680189,NAG,NAG,,,,,,,,,,
chr4,688005,NAG,NAG,,,,,,,,,,
chr4,694840,YDR122W,KIN1 - Serine/threonine protein kinase involved in regulation of exocytosis; localizes to the cytoplasmic face of the plasma membrane; closely related to Kin2p,,,,,,,,,,
chr4,726227,YDR135C,YCF1 - Vacuolar glutathione S-conjugate transporter of the ATP-binding cassette family, has a role in detoxifying metals such as cadmium, mercury, and arsenite; also transports unconjugated bilirubin; similar to human cystic fibrosis protein CFTR,,,,,,,
chr4,732,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,734,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,736,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,737,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,747,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,759140,YDR150W,NUM1 - Protein required for nuclear migration, localizes to the mother cell cortex and the bud tip; may mediate interactions of dynein and cytoplasmic microtubules with the cell cortex,,,,,,,,,
chr4,770136,YDR157W, - Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data,,,,,,,,,
chr4,7726,YDL247W,MPH2 - Alpha-glucoside permease, transports maltose, maltotriose, alpha-methylglucoside,and turanose; identical to Mph3p; encoded in a subtelomeric position in a region likely to have undergone duplication,,,,,,
chr4,784,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,789,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,794798,NAG,NAG,,,,,,,,,,
chr4,813167,NAG,NAG,,,,,,,,,,
chr4,815428,YDR176W,NGG1 - Transcriptional regulator involved in glucose repression of Gal4p-regulated genes; component of transcriptional adaptor and histone acetyltransferase complexes, the ADA complex, the SAGA complex, and the SLIK complex,,,,,,,
chr4,817301,YDR177W,UBC1 - Ubiquitin-conjugating enzyme that mediates selective degradation of short-lived and abnormal proteins; plays a role in vesicle biogenesis and ER-associated protein degradation (ERAD); component of the cellular stress response,,,,,,,,,,
chr4,818116,YDR178W,SDH4 - Membrane anchor subunit of succinate dehydrogenase (Sdh1p,Sdh2p,Sdh3p,Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain,,,,,,
chr4,836,ARS 400.00, - Autonomously Replicating Sequence,,,,,,,,,,
chr4,85469,YDL210W,UGA4 - Permease that serves as a gamma-aminobutyrate (GABA) transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane,,,,,,,,,,
chr4,864180,YDR206W,EBS1 - Protein involved in inhibition of translation and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors,,,,,,,,,,
